N M d gamma tmax seed FW_fin_energy FW_fin_opt_gap int_FW_path_energy shortest_path_energy frac_shortest_paths avg_traf_int_paths avg_len_int_paths time avg_len_shortest_path avg_traf_shortest_paths avg_traf_FW avg_traf_int_FW RGAP avg_degen_od_FW identifier num_start_end_pairs misall_traffic_1e-1 misall_traffic_1e-2 misall_traffic_1e-3 misall_traffic_1e-4 misall_traffic_1e-5 sup_paths_od_degen_rtol_1e-2 sup_paths_od_degen_rtol_1e-3 sup_paths_od_degen_rtol_1e-4 sup_paths_od_degen_rtol_1e-5 sup_paths_od_degen_rtol_1e-6 frac_integer_paths_tol_1e-02 frac_integer_paths_tol_1e-03 frac_integer_paths_tol_1e-04 frac_integer_paths_tol_1e-06 frac_integer_paths_tol_0e+00 frac_FW_flow_SP frac_sup_shortest_paths_tol_1e-2 frac_sup_shortest_paths_tol_1e-3 frac_sup_shortest_paths_tol_1e-4 frac_sup_shortest_paths_tol_1e-5 frac_sup_shortest_paths_tol_1e-6
128 87030 48.0 2.0 28957 8 6.48839750131e+06 8.7485e+00 7.81056000000e+06 1.417927e+07 1.0000e+00 6.45751e-01 1.62222e+00 4.7828e+03 1.6222e+00 4.5958e+01 4.5958e+01 4.5958e+01 6.7417e-07 2.0000e+00 exp_highM_vartmax_final 16170 0 0 0 0 0 11.591898577612863 11.591898577612863 11.591898577612863 11.591898577612863 7.492888064316635 0.37971963690681376 0.3796506951625876 0.3796506951625876 0.3796277145811789 0.31780995059175 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 41781 48.0 2.0 28957 2 1.49782418262e+06 2.0735e+00 2.14355100000e+06 3.218091e+06 1.0000e+00 5.45561e-01 1.62354e+00 4.8927e+03 1.6235e+00 2.2081e+01 2.2081e+01 2.2081e+01 6.9216e-07 2.0000e+00 exp_highM_vartmax_final 14980 0 0 0 0 0 11.62510013351135 11.62510013351135 11.62510013351135 11.62510013351135 7.402937249666222 0.3765108542160312 0.3765108542160312 0.3765108542160312 0.3765108542160312 0.2421914267250664 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 377610 48.0 2.0 28957 4 1.21952955106e+08 1.6568e+02 1.22070792000e+08 2.567361e+08 1.0000e+00 9.40422e-01 1.62093e+00 4.7356e+03 1.6209e+00 1.9924e+02 1.9924e+02 1.9924e+02 6.7927e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.591781496062993 11.591781496062993 11.591781496062993 11.591781496062993 7.339197834645669 0.773936071608273 0.7686237122957549 0.7681284923598422 0.7680596382511057 0.7558433304202749 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 41781 48.0 2.0 28957 0 1.49574928255e+06 2.0003e+00 2.12821800000e+06 3.198148e+06 1.0000e+00 5.46021e-01 1.62241e+00 4.7170e+03 1.6224e+00 2.2066e+01 2.2066e+01 2.2066e+01 6.6865e-07 2.0000e+00 exp_highM_vartmax_final 15046 0 0 0 0 0 11.597035757011831 11.597035757011831 11.597035757011831 11.597035757011831 7.637112853914662 0.37763576745410593 0.37763576745410593 0.37763576745410593 0.37763576745410593 0.24326847131471244 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 544989 48.0 2.0 28957 1 2.54790144188e+08 3.3759e+02 2.54865738000e+08 5.378812e+08 1.0000e+00 9.55886e-01 1.62336e+00 4.7275e+03 1.6234e+00 2.8799e+02 2.8799e+02 2.8799e+02 6.6248e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.608390748031496 11.608390748031496 11.608390748031496 11.608390748031496 7.525836614173229 0.8350810750308721 0.83228101851597 0.8319947742064518 0.831970920513992 0.8248973832499371 1.00000e+00 1.0 1.0 1.0 1.0 1.0
512 52 3.0 2.0 1635713 5 2.98182067064e+02 1.2822e-06 4.63000000000e+02 5.500000e+02 7.3077e-01 4.74307e-01 7.40385e+00 9.0003e+03 6.9615e+00 4.7135e-01 5.6087e-01 5.0130e-01 2.1500e-09 2.0000e+00 exp_highM_vartmax_final 52 0 0 0 0 0 6.576923076923077 5.961538461538462 5.903846153846154 5.903846153846154 5.903846153846154 0.038461538461538464 0.038461538461538464 0.038461538461538464 0.038461538461538464 0.0 5.04680e-01 0.2637140637140636 0.2897213897213896 0.2907606282606282 0.2907606282606282 0.2907606282606282
128 786560 48.0 2.0 28957 11 5.29885590084e+08 7.1842e+02 5.29919886000e+08 1.091795e+09 1.0000e+00 9.70494e-01 1.62207e+00 4.7200e+03 1.6221e+00 4.1532e+02 4.1532e+02 4.1532e+02 6.7790e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.61466535433071 11.61466535433071 11.61466535433071 11.61466535433071 7.406865157480315 0.8860366659886086 0.8840037632221318 0.8837978030919447 0.8837711045565501 0.8789195992676974 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 28949 48.0 2.0 28957 9 7.18157845053e+05 9.9157e-01 1.10623400000e+06 1.512872e+06 1.0000e+00 5.15737e-01 1.62251e+00 4.6736e+03 1.6225e+00 1.5290e+01 1.5290e+01 1.5290e+01 6.9036e-07 2.0000e+00 exp_highM_vartmax_final 13554 0 0 0 0 0 11.662461266046924 11.662461266046924 11.662461266046924 11.662461266046924 7.393389405341597 0.37749145048188193 0.37749145048188193 0.37749145048188193 0.37749145048188193 0.2020104321392794 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 1638400 48.0 2.0 28957 0 2.29770476721e+09 3.0606e+03 2.29773753300e+09 4.830762e+09 1.0000e+00 9.85878e-01 1.62158e+00 4.7423e+03 1.6216e+00 8.6484e+02 8.6484e+02 8.6484e+02 6.6600e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.60691437007874 11.60691437007874 11.60691437007874 11.60691437007874 7.462106299212598 0.945289306640625 0.944312744140625 0.944215087890625 0.944202880859375 0.94188720703125 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 87030 48.0 2.0 28957 15 6.48426196908e+06 8.9818e+00 7.78082100000e+06 1.360688e+07 1.0000e+00 6.47625e-01 1.62171e+00 4.7780e+03 1.6217e+00 4.5943e+01 4.5943e+01 4.5943e+01 6.9258e-07 2.0000e+00 exp_highM_vartmax_final 16178 0 0 0 0 0 11.586042774137718 11.586042774137718 11.586042774137718 11.586042774137718 7.294412164668068 0.38104102033781456 0.3807997242330231 0.38076525336091005 0.38076525336091005 0.3196139262323337 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 13 48.0 2.0 671010 13 6.73915602556e-01 1.0827e-06 2.00000000000e+01 2.000000e+01 1.0000e+00 3.85248e-02 1.53846e+00 6.5463e+03 1.5385e+00 6.5104e-03 1.0838e-02 6.5104e-03 8.0327e-07 2.0000e+00 exp_highM_vartmax_final 13 0 0 0.00010405821627369784 0.0034667996309026713 0.20215756639387214 691.1538461538462 501.3076923076923 360.46153846153845 236.6153846153846 207.76923076923077 0.0 0.0 0.0 0.0 0.0 2.54301e-01 0.015279065110576277 0.02059815101263377 0.027178070074119202 0.04290382561107805 0.048930086244052894
128 125606 48.0 2.0 28957 1 1.35111719925e+07 1.8059e+01 1.49708290000e+07 2.861642e+07 1.0000e+00 7.25465e-01 1.62198e+00 4.7364e+03 1.6220e+00 6.6319e+01 6.6319e+01 6.6319e+01 6.6828e-07 2.0000e+00 exp_highM_vartmax_final 16249 0 0 0 0 0 11.609083635916056 11.609083635916056 11.609083635916056 11.609083635916056 7.494799679980306 0.39178860882441924 0.39068197379106095 0.390554591341178 0.390554591341178 0.350309698581278 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 377610 48.0 2.0 28957 15 1.22232455352e+08 1.6581e+02 1.22349579000e+08 2.541322e+08 1.0000e+00 9.40210e-01 1.62278e+00 4.7442e+03 1.6228e+00 1.9947e+02 1.9947e+02 1.9947e+02 6.7827e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.579232283464567 11.579232283464567 11.579232283464567 11.579232283464567 7.29933562992126 0.7742220809830248 0.7690792087073965 0.7685575064219697 0.768507189957893 0.7562087868435687 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 28949 48.0 2.0 28957 5 7.17363000001e+05 1.0028e+00 1.11026800000e+06 1.510078e+06 1.0000e+00 5.16092e-01 1.62161e+00 4.6996e+03 1.6216e+00 1.5281e+01 1.5281e+01 1.5281e+01 6.9892e-07 2.0000e+00 exp_highM_vartmax_final 13600 0 0 0 0 0 11.57625 11.57625 11.57625 11.57625 7.372867647058824 0.3783895816781236 0.3783895816781236 0.3783895816781236 0.3783895816781236 0.2000414522090573 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 1638400 48.0 2.0 28957 7 2.29905584814e+09 3.0644e+03 2.29908931400e+09 4.735598e+09 1.0000e+00 9.85932e-01 1.62205e+00 4.6983e+03 1.6221e+00 8.6510e+02 8.6510e+02 8.6510e+02 6.6645e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.548228346456693 11.548228346456693 11.548228346456693 11.548228346456693 7.440083661417323 0.9457940673828125 0.9447772216796875 0.9446649169921875 0.9446484375 0.94234619140625 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 28949 48.0 2.0 28957 18 7.15866219076e+05 9.8834e-01 1.09068500000e+06 1.508371e+06 1.0000e+00 5.19401e-01 1.61992e+00 4.6908e+03 1.6199e+00 1.5265e+01 1.5265e+01 1.5265e+01 6.9031e-07 2.0000e+00 exp_highM_vartmax_final 13507 0 0 0 0 0 11.530761827200712 11.530761827200712 11.530761827200712 11.530761827200712 7.34715332790405 0.3800822135479637 0.3800822135479637 0.3800822135479637 0.3800822135479637 0.20404849908459705 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 786560 48.0 2.0 28957 9 5.28953197035e+08 7.1667e+02 5.28985733000e+08 1.082493e+09 1.0000e+00 9.70578e-01 1.62064e+00 4.6483e+03 1.6206e+00 4.1495e+02 4.1495e+02 4.1495e+02 6.7744e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.619463582677165 11.619463582677165 11.619463582677165 11.619463582677165 7.360359251968504 0.8863227217249796 0.8842872762408462 0.8840495321399512 0.8840317331163547 0.8791459011391375 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 181282 48.0 2.0 28957 18 2.80741637139e+07 3.7560e+01 2.91061830000e+07 5.755126e+07 1.0000e+00 8.24158e-01 1.61998e+00 4.7513e+03 1.6200e+00 9.5597e+01 9.5597e+01 9.5597e+01 6.6894e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.555979330708661 11.555979330708661 11.555979330708661 11.555979330708661 7.3828740157480315 0.45500932249202897 0.4513906510298871 0.4510155448417383 0.45094934963206496 0.42523251067397755 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 1135209 48.0 2.0 28957 16 1.10300352533e+09 1.4677e+03 1.10303528800e+09 2.290295e+09 1.0000e+00 9.79652e-01 1.62152e+00 4.6633e+03 1.6215e+00 5.9921e+02 5.9921e+02 5.9921e+02 6.6534e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.561515748031496 11.561515748031496 11.561515748031496 11.561515748031496 7.527312992125984 0.9214294460315237 0.9199971106642036 0.9198605719299265 0.9198473585040288 0.9174742272127864 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 786560 48.0 2.0 28957 1 5.30252794533e+08 7.1910e+02 5.30286284000e+08 1.118434e+09 1.0000e+00 9.70630e-01 1.62263e+00 4.6476e+03 1.6226e+00 4.1546e+02 4.1546e+02 4.1546e+02 6.7808e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.608390748031496 11.608390748031496 11.608390748031496 11.608390748031496 7.318897637795276 0.8864028173311636 0.8844360252237592 0.8842135374288039 0.8841970097640358 0.8793162632221319 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 125606 48.0 2.0 28957 8 1.35313403936e+07 1.8231e+01 1.50106210000e+07 2.942732e+07 1.0000e+00 7.24821e-01 1.62319e+00 4.6699e+03 1.6232e+00 6.6368e+01 6.6368e+01 6.6368e+01 6.7367e-07 2.0000e+00 exp_highM_vartmax_final 16246 0 0 0 0 0 11.599655299766097 11.599655299766097 11.599655299766097 11.599655299766097 7.497845623538102 0.39057847555053105 0.3896708755951149 0.38957533875770267 0.38957533875770267 0.3494419056414502 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 181282 48.0 2.0 28957 10 2.80929037894e+07 3.7583e+01 2.91466070000e+07 5.789144e+07 1.0000e+00 8.23501e-01 1.62052e+00 4.7748e+03 1.6205e+00 9.5629e+01 9.5629e+01 9.5629e+01 6.6891e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.574434055118111 11.574434055118111 11.574434055118111 11.574434055118111 7.469734251968504 0.45099899603932 0.4471651901457398 0.4468342140973732 0.4467956002250637 0.420962919650048 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 1638400 48.0 2.0 28957 8 2.29846070082e+09 2.9732e+03 2.29849303000e+09 4.948138e+09 1.0000e+00 9.85837e-01 1.62184e+00 4.6788e+03 1.6218e+00 8.6498e+02 8.6498e+02 8.6498e+02 6.4678e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.602116141732283 11.602116141732283 11.602116141732283 11.602116141732283 7.613558070866142 0.945369873046875 0.9443695068359375 0.9442657470703125 0.944259033203125 0.941942138671875 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 125606 48.0 2.0 28957 13 1.35484687969e+07 1.8203e+01 1.50466480000e+07 2.881772e+07 1.0000e+00 7.23471e-01 1.62422e+00 4.6479e+03 1.6242e+00 6.6410e+01 6.6410e+01 6.6410e+01 6.7179e-07 2.0000e+00 exp_highM_vartmax_final 16246 0 0 0 0 0 11.652406746276007 11.652406746276007 11.652406746276007 11.652406746276007 7.474024375230826 0.3891772686018184 0.38822190022769615 0.38817413180899 0.38815820900275466 0.34823973377067974 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 1638400 48.0 2.0 28957 10 2.30055963029e+09 3.0447e+03 2.30059280100e+09 4.742642e+09 1.0000e+00 9.85926e-01 1.62258e+00 4.7108e+03 1.6226e+00 8.6538e+02 8.6538e+02 8.6538e+02 6.6174e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.574434055118111 11.574434055118111 11.574434055118111 11.574434055118111 7.530880905511811 0.9456549072265625 0.944630126953125 0.9445257568359375 0.9445068359375 0.942213134765625 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 41781 48.0 2.0 28957 10 1.49398454297e+06 2.0424e+00 2.12804800000e+06 3.124672e+06 1.0000e+00 5.46100e-01 1.62145e+00 4.8358e+03 1.6215e+00 2.2053e+01 2.2053e+01 2.2053e+01 6.8355e-07 2.0000e+00 exp_highM_vartmax_final 15024 0 0 0 0 0 11.569156017039404 11.569156017039404 11.569156017039404 11.569156017039404 7.41506922257721 0.3785692060984658 0.37854527177425146 0.37854527177425146 0.37854527177425146 0.24403436968957182 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 181282 48.0 2.0 28957 7 2.81619900469e+07 3.7726e+01 2.91922620000e+07 5.815054e+07 1.0000e+00 8.24231e-01 1.62251e+00 4.6018e+03 1.6225e+00 9.5746e+01 9.5746e+01 9.5746e+01 6.6980e-07 2.0000e+00 exp_highM_vartmax_final 16255 0 0 0 0 0 11.54887726853276 11.54887726853276 11.54887726853276 11.54887726853276 7.3692402337742235 0.4546176675014618 0.45078937787535445 0.45029843007027726 0.45025429993049504 0.4242671638662415 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 82 48.0 2.0 510712 18 1.15673323160e+01 3.9399e-06 1.39000000000e+02 1.530000e+02 1.0000e+00 9.17998e-02 1.69512e+00 6.7033e+03 1.6951e+00 4.5247e-02 5.8273e-02 4.5247e-02 1.7030e-07 2.0000e+00 exp_highM_vartmax_final 82 0 0 6.462472224517183e-06 0.0003218129606515205 0.04866512639221713 43.13414634146341 35.073170731707314 34.34146341463415 33.5609756097561 31.963414634146343 0.0 0.0 0.0 0.0 0.0 5.66836e-01 0.27609696945648643 0.32424846427112336 0.33004500750640253 0.33552485920950165 0.34968488519202473
128 261637 48.0 2.0 28957 14 5.86630811280e+07 7.8265e+01 5.89343090000e+07 1.230891e+08 1.0000e+00 9.08489e-01 1.62253e+00 4.6860e+03 1.6225e+00 1.3819e+02 1.3819e+02 1.3819e+02 6.6707e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.580708661417322 11.580708661417322 11.580708661417322 11.580708661417322 7.457554133858268 0.6125433329383841 0.6053692711657754 0.6046507183616996 0.6045628103058818 0.5871149722707415 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 1135209 48.0 2.0 28957 12 1.10398524693e+09 1.4715e+03 1.10401888300e+09 2.317038e+09 1.0000e+00 9.79538e-01 1.62224e+00 4.7719e+03 1.6222e+00 5.9947e+02 5.9947e+02 5.9947e+02 6.6647e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.606176181102363 11.606176181102363 11.606176181102363 11.606176181102363 7.478469488188976 0.9211766291493461 0.9197451746770859 0.9196112786279883 0.919595422516911 0.9172390282318058 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 170 48.0 2.0 414477 7 4.09634010295e+01 9.4875e-06 2.83000000000e+02 3.330000e+02 1.0000e+00 1.59969e-01 1.62941e+00 6.6489e+03 1.6294e+00 9.0169e-02 1.1097e-01 9.0169e-02 1.1580e-07 2.0000e+00 exp_highM_vartmax_final 168 0 0 1.280169211871427e-06 0.00010629699250798374 0.019423282640186716 18.053571428571427 16.714285714285715 16.547619047619047 16.392857142857142 15.910714285714286 0.0 0.0 0.0 0.0 0.0 6.49404e-01 0.47202792013226214 0.4929901493977808 0.49476140065844265 0.4967220587905696 0.5020585278743168
128 786560 48.0 2.0 28957 15 5.29676290631e+08 6.9768e+02 5.29709452000e+08 1.098410e+09 1.0000e+00 9.70697e-01 1.62175e+00 4.7942e+03 1.6218e+00 4.1524e+02 4.1524e+02 4.1524e+02 6.5859e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.579232283464567 11.579232283464567 11.579232283464567 11.579232283464567 7.531496062992126 0.8867244711147274 0.884588588283157 0.8843877135882832 0.8843584723352319 0.879546379170057 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 1638400 48.0 2.0 28957 11 2.29879113647e+09 3.1092e+03 2.29882331500e+09 4.729442e+09 1.0000e+00 9.85811e-01 1.62196e+00 4.6603e+03 1.6220e+00 8.6505e+02 8.6505e+02 8.6505e+02 6.7627e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.61466535433071 11.61466535433071 11.61466535433071 11.61466535433071 7.396530511811024 0.9453363037109375 0.94435302734375 0.9442486572265625 0.944237060546875 0.941932373046875 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 39 48.0 2.0 591324 17 3.45344953996e+00 2.2476e-06 6.30000000000e+01 6.700000e+01 1.0000e+00 6.16442e-02 1.61538e+00 6.6434e+03 1.6154e+00 2.0508e-02 3.0010e-02 2.0508e-02 3.2542e-07 2.0000e+00 exp_highM_vartmax_final 39 0 0 0.00014883449780101247 0.007383576736922133 0.09051717759494887 137.10256410256412 86.05128205128206 78.84615384615384 74.8974358974359 70.53846153846153 0.0 0.0 0.0 0.0 0.0 3.95122e-01 0.08194441902667766 0.130608117038098 0.14195340909234536 0.14823030558130876 0.15853046162637932
128 87030 48.0 2.0 28957 3 6.48968438021e+06 8.8374e+00 7.79141000000e+06 1.335277e+07 1.0000e+00 6.46326e-01 1.62238e+00 4.7807e+03 1.6224e+00 4.5962e+01 4.5962e+01 4.5962e+01 6.8088e-07 2.0000e+00 exp_highM_vartmax_final 16178 0 0 0 0 0 11.580232414389911 11.580232414389911 11.580232414389911 11.580232414389911 7.333786623810113 0.3792255544065265 0.37900723888314375 0.37898425830173504 0.37898425830173504 0.31733884867287143 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 5 48.0 2.0 709224 19 2.22239765019e-01 4.3244e-07 8.00000000000e+00 8.000000e+00 1.0000e+00 3.09895e-02 1.60000e+00 5.9184e+03 1.6000e+00 2.6042e-03 4.4337e-03 2.6042e-03 9.7291e-07 2.0000e+00 exp_highM_vartmax_final 5 0 0 8.140771487530468e-06 0.0009954171111885546 0.09893134840899809 7274.8 3499.8 2328.2 1548.4 801.8 0.0 0.0 0.0 0.0 0.0 2.31734e-01 0.001418727951427098 0.002863822718698318 0.004263998478589163 0.006442772346079356 0.012933385444356548
128 41781 48.0 2.0 28957 14 1.49844251595e+06 2.0763e+00 2.11938500000e+06 3.209963e+06 1.0000e+00 5.45183e-01 1.62387e+00 4.8989e+03 1.6239e+00 2.2086e+01 2.2086e+01 2.2086e+01 6.9282e-07 2.0000e+00 exp_highM_vartmax_final 15024 0 0 0 0 0 11.580537806176784 11.580537806176784 11.580537806176784 11.580537806176784 7.360223642172524 0.3761518393528159 0.3761518393528159 0.3761518393528159 0.3761518393528159 0.2423589669945669 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 19 48.0 2.0 648521 11 1.35214069067e+00 1.2448e-06 2.90000000000e+01 3.100000e+01 1.0000e+00 5.09513e-02 1.52632e+00 6.6527e+03 1.5263e+00 9.4401e-03 1.5400e-02 9.4401e-03 4.6029e-07 2.0000e+00 exp_highM_vartmax_final 19 0 0 0.0001953221703449266 0.008071054233981297 0.08542389875537663 392.10526315789474 209.3684210526316 180.10526315789474 167.26315789473685 153.3684210526316 0.0 0.0 0.0 0.0 0.0 2.86125e-01 0.028200571657843405 0.04798491101466973 0.05544540774876796 0.060851919603486154 0.06741287216929895
128 1135209 48.0 2.0 28957 19 1.10387974186e+09 1.4844e+03 1.10391434500e+09 2.261063e+09 1.0000e+00 9.79547e-01 1.62217e+00 4.7169e+03 1.6222e+00 5.9945e+02 5.9945e+02 5.9945e+02 6.7237e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.584768700787402 11.584768700787402 11.584768700787402 11.584768700787402 7.437130905511811 0.9213554508464961 0.919941614275433 0.9198235743374128 0.9198085991213952 0.917464537367128 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 41781 48.0 2.0 28957 6 1.48992959505e+06 2.0560e+00 2.12201600000e+06 3.122414e+06 1.0000e+00 5.46838e-01 1.61925e+00 4.8174e+03 1.6193e+00 2.2023e+01 2.2023e+01 2.2023e+01 6.8997e-07 2.0000e+00 exp_highM_vartmax_final 14966 0 0 0 0 0 11.647467593211278 11.647467593211278 11.647467593211278 11.647467593211278 7.390151008953628 0.3807950982504009 0.3807950982504009 0.3807950982504009 0.3807950982504009 0.24697829156793757 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 181282 48.0 2.0 28957 15 2.81552882191e+07 3.7589e+01 2.92122430000e+07 5.870038e+07 1.0000e+00 8.23270e-01 1.62232e+00 4.8016e+03 1.6223e+00 9.5735e+01 9.5735e+01 9.5735e+01 6.6752e-07 2.0000e+00 exp_highM_vartmax_final 16255 0 0 0 0 0 11.578775761304215 11.578775761304215 11.578775761304215 11.578775761304215 7.496708705013842 0.4519367615096921 0.44835670391985966 0.44803124413896583 0.44795401639434695 0.4221047870169129 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 1135209 48.0 2.0 28957 13 1.10359322513e+09 1.4798e+03 1.10362645200e+09 2.319869e+09 1.0000e+00 9.79522e-01 1.62196e+00 4.7994e+03 1.6220e+00 5.9937e+02 5.9937e+02 5.9937e+02 6.7043e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.652682086614174 11.652682086614174 11.652682086614174 11.652682086614174 7.452509842519685 0.9208868146746546 0.9193954593383245 0.9192448262830897 0.9192263274868329 0.9169474519669947 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 39 48.0 2.0 591324 19 3.43664862911e+00 2.9946e-06 6.60000000000e+01 6.600000e+01 1.0000e+00 5.63619e-02 1.69231e+00 6.6860e+03 1.6923e+00 2.1484e-02 3.0342e-02 2.1484e-02 4.3568e-07 2.0000e+00 exp_highM_vartmax_final 39 0 0 0.00021259040374685729 0.017392208109912478 0.16674412031292718 131.92307692307693 92.56410256410257 80.58974358974359 74.61538461538461 70.38461538461539 0.0 0.0 0.0 0.0 0.0 4.14044e-01 0.09145906215604811 0.12547237091232125 0.14282526620985947 0.15267316841426387 0.16109270810640836
128 125606 48.0 2.0 28957 11 1.34996350052e+07 1.7970e+01 1.49807320000e+07 2.791428e+07 1.0000e+00 7.24961e-01 1.62129e+00 4.7705e+03 1.6213e+00 6.6290e+01 6.6290e+01 6.6290e+01 6.6557e-07 2.0000e+00 exp_highM_vartmax_final 16249 0 0 0 0 0 11.616099452273986 11.616099452273986 11.616099452273986 11.616099452273986 7.526063142347222 0.3920035667085967 0.3910322755282391 0.39100042991576833 0.3909924685126507 0.35131283537410635 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 544989 48.0 2.0 28957 9 2.53940700422e+08 3.3015e+02 2.54018160000e+08 5.202100e+08 1.0000e+00 9.55915e-01 1.62065e+00 4.7401e+03 1.6206e+00 2.8751e+02 2.8751e+02 2.8751e+02 6.5006e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.619463582677165 11.619463582677165 11.619463582677165 11.619463582677165 7.666461614173229 0.8353819985357502 0.832449829262609 0.8321764292490307 0.8321378963612109 0.8250533497006362 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 1135209 48.0 2.0 28957 8 1.10360641128e+09 1.5105e+03 1.10364074300e+09 2.377204e+09 1.0000e+00 9.79527e-01 1.62197e+00 4.7719e+03 1.6220e+00 5.9937e+02 5.9937e+02 5.9937e+02 6.8433e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.602116141732283 11.602116141732283 11.602116141732283 11.602116141732283 7.317667322834645 0.9212929072972466 0.9198966886273805 0.9197733633190012 0.9197601498931034 0.9175094630151804 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 60301 48.0 2.0 28957 6 3.10445626595e+06 4.2750e+00 4.07374500000e+06 6.472005e+06 1.0000e+00 5.88154e-01 1.61949e+00 4.8365e+03 1.6195e+00 3.1789e+01 3.1789e+01 3.1789e+01 6.8853e-07 2.0000e+00 exp_highM_vartmax_final 15851 0 0 0 0 0 11.652892561983471 11.652892561983471 11.652892561983471 11.652892561983471 7.372910226484134 0.380773121507106 0.38073995456128423 0.38073995456128423 0.38073995456128423 0.2861644085504386 1.00000e+00 1.0 1.0 1.0 1.0 1.0
128 377610 48.0 2.0 28957 2 1.22180199188e+08 1.6843e+02 1.22324914000e+08 2.554149e+08 1.0000e+00 9.39351e-01 1.62244e+00 4.8488e+03 1.6224e+00 1.9943e+02 1.9943e+02 1.9943e+02 6.8926e-07 2.0000e+00 exp_highM_vartmax_final 16256 0 0 0 0 0 11.63570374015748 11.63570374015748 11.63570374015748 11.63570374015748 7.265625 0.774216784513122 0.7689626863695347 0.7684145017345939 0.7683271099811976 0.7560737268610471 1.00000e+00 1.0 1.0 1.0 1.0 1.0
